ID,Label,Statement,Subject,Speaker,Speaker Job Title,State,Political Party Affiliation,True Count,False Count,Context
4453,false,The jobs bill includes President Obamas tax on soup kitchens,"economy,jobs,taxes,workers",eric-cantor,House Majority Leader,Virginia,republican,4,19,a blog post
12146,true,"After taking hundreds of thousands of dollars from Goldman Sachs and other Wall Street banks, (Debbie Wasserman Schultz) has voted to prevent the Consumer Financial Protection Bureau from regulating payday loans and addressing racial discrimination in car loans.","campaign-finance,congress,diversity,poverty",tim-canova,Nova Southeastern University law professor,Florida,democrat,2,0,campaign website
4658,false,Says the national heath care reform is a government takeover of health care.,health-care,chris-christie,Governor of New Jersey,New Jersey,republican,19,35,a radio interview
7273,true,Abraham Lincoln visited and some say even danced in (the Ohio Senate) chamber.,history,keith-faber,State senator,Ohio,republican,0,0,a speech in the Ohio Senate
4125,false,Says Planned Parenthood provides about 140 visits for prenatal care in each state.,health-care,michael-doherty,,,republican,1,4,a speech on the Senate floor by Sen. Michael Doherty (R-Warren)
4460,false,Two-thirds of Granite Staters oppose the Tea Party and its agenda on labor unions.,"labor,new-hampshire-2012,polls",new-hampshire-democratic-party,,New Hampshire,democrat,3,4,a news release
7846,true,Wisconsin has one of the most progressive tax codes in the country.,"income,jobs,taxes",dale-kooyenga,State Representative,Wisconsin,republican,2,2,an opinion piece
5605,true,Says New Jersey has the most educated population of all the states in this country.,education,sheila-oliver,Assemblywoman,New Jersey,democrat,3,1,a speech at Rider University
7967,true,"In 1999, the NRA leadership in Washington, pretty much the same people intact, were for (expanded background checks.)",guns,joe-manchin,Senator from West Virginia,West Virginia,democrat,1,0,an interview on MSNBC
1826,true,"""Kendrick Meek is the only candidate who has consistently been against expanded drilling.""",energy,kendrick-meek,,Florida,democrat,4,9,"his campaign website, asking supporters to sign a petition to oppose offshore oil drilling"
6729,true,"Since 2000, only 10 cases of in-person voter fraud have been proven nationally.",elections,naacp,,,organization,1,0,press release
11336,false,There are a multitude of vaccines that do not prevent deadly and crippling diseases.,public-health,ben-carson,,,republican,2,23,the second GOP debate
9664,true,"(Mary) Burkes company, Trek Bicycles, makes 99% of their bikes overseas.","labor,workers",scott-walker,Milwaukee County Executive,Wisconsin,republican,40,78,a campaign TV ad
10181,false,"25,000 businesses have been created since (Scott) Walker took office.","jobs,small-business",republican-party-wisconsin,,Wisconsin,republican,3,7,a campaign news release
7209,true,"Says 10 days after Hurricane Katrina, this chamber passed two separate bills amounting to $60 billion. It has been nearly two months since we had Superstorm Sandy, and nothing has passed.","natural-disasters,weather",robert-menendez,U.S. Senator,New Jersey,democrat,3,4,a speech on the Senate floor
10472,false,"Every year in the United States between 3,000 and 4,500 severe vaccine reactions are reported to the Centers for Disease Control. Not mild reactions. Severe reactions that land somebody in the hospital, the intensive care unit or cause a permanent disability or death.","health-care,public-health",bob-sears,Pediatrician,,none,0,1,an interview on CNN
280,true,"The church Barack Obama belongs to has a ""nonnegotiable commitment to Africa.""",religion,chain-email,,,none,5,159,
4005,false,"Since 2004, there have been some 1,300 attacks (on rail targets). Four thousand people have died. Thousands of injuries.","terrorism,transportation",frank-lautenberg,U.S. Senator,New Jersey,democrat,1,2,"an interview on ABC's ""Top Line"""
12908,false,One in four inmates is an illegal immigrant.,immigration,lisa-boothe,,,republican,0,1,an interview on Fox
11558,false,Obamacare isnt helping anyone.,health-care,carly-fiorina,,California,republican,3,12,a Republican presidential debate in Milwaukee
6276,false,"Says the money is in the budget to give a tax break to everyone, including people making more than $1 million.","state-budget,taxes",lou-greenwald,State Assemblyman,New Jersey,democrat,2,3,an interview on 6abc’s “Inside Story”
11502,false,"Under Barack Obama and the big government economy, the median wage for women has dropped $733.","economy,jobs,women",ted-cruz,Senator,Texas,republican,19,77,"a Republican presidential debate in Boulder, Colo."
5007,false,Rhode Island is leading our nation in foreclosures.,"bankruptcy,economy,government-regulation,housing,poverty,states",theresa-price,"board member, Direct Action for Rights and Equality (DARE)",Rhode Island,activist,0,1,a speech during a rally on homelessness
4031,false,"What I have done -- and this is unprecedented ... is Ive said to each agency ... look at regulations that are already on the books and if they dont make sense, lets get rid of them.","government-regulation,market-regulation",barack-obama,President,Illinois,democrat,163,150,a press conference
9360,false,"In 2007, Ed Gillespie was paid $300,000 to be the frontman for a coalition that made the individual mandate the centerpiece of its health reform plan.","health-care,message-machine-2014",democratic-party-virginia,,Virginia,democrat,3,3,a news release.
8380,true,Many dont know that Bill Young was once the minority leader in the Florida Senate...because he was the only Republican senator.,"congress,florida,states",chris-latvala,,Florida,republican,0,0,a tweet
9885,true,"Under Rick Scott, homeowners are paying higher (home insurance) premiums for less coverage.","florida,market-regulation",charlie-crist,,Florida,democrat,19,26,a campaign document
3496,false,"Before this (federal health care) law was enacted, Florida parents ...were able to purchase inexpensive child-only coverage for their children. The laws consumer protections have now eliminated that choice in Florida.","children,florida,health-care",rick-scott,Governor,Florida,republican,34,58,an opinion article published in the 'Tampa Tribune'
3439,true,"The state of Wisconsin pays plumbers, engineers and other attorneys much, much more than it pays attorneys to represent poor people.","legal-issues,state-budget",marla-stephens,head of the appellate division of the Wisconsin state public defender’s office,Wisconsin,none,1,0,a statement at a candidate forum
7551,true,"Under Gov. Kasich, Ohio wages have increased by $10.3 billion.","economy,jobs",john-kasich,"Governor of Ohio as of Jan. 10, 2011",Ohio,republican,18,20,a tweet
6105,false,Says he has nearly 200 delegates bound to support his candidacy at the Republican National Convention.,candidates-biography,ron-paul,U.S. representative,Texas,republican,8,16,an online message to supporters.
4086,false,Says U.S. Sen. Sherrod Brown is responsible for over $14 trillion in debt.,"deficit,federal-budget",jim-demint,"President, Heritage Foundation",South Carolina,republican,0,9,a news release
11462,true,Some 8.1 million of the estimated 11 million to 12 million people in this country illegally are working.,"foreign-policy,homeland-security,immigration,market-regulation,workers",ron-johnson,,Wisconsin,republican,10,21,an interview
12460,true,Ive cut the budget of the (lieutenant governors) office by more than half.,state-budget,carlos-lopez-cantera,lieutenant governor,Florida,republican,2,0,in an interview with Fox 13
12319,false,"If Austin voters reject Proposition 1, a completely new City-run criminal background check process will cost millions in processing fees, additional staff, and bureaucracy with taxpayers getting the bill.","city-budget,city-government,taxes,transportation",ridesharing-works-austin,"Group in favor of Proposition 1 on Austin's May 7, 2016 ballot",Texas,none,0,1,a voter mailer noted by a reader
5378,false,Says Texas legislators in 2011 increased state spending on education.,"education,state-budget",myra-crownover,,Texas,republican,0,1,her campaign website.
1941,false,"""Fifty-three percent of teens in Central Falls are getting pregnant.""","children,economy,education,families,health-care,women",lincoln-chafee,,Rhode Island,democrat,4,8,a candidate forum
1899,true,"After J.D. Hayworth ""was voted out of Congress, he became a registered lobbyist"" who was ""paid thousands by a Florida corporation to lobby the very committee he used to serve on.""","candidates-biography,ethics,message-machine,transparency",john-mccain,U.S. senator,Arizona,republican,37,78,a campaign commercial
9689,true,Women in Florida make 83 cents for every dollar a man makes.,"jobs,women",charlie-crist,,Florida,democrat,19,26,a campaign email
1131,false,I have not said that I was a single-payer supporter.,health-care,barack-obama,President,Illinois,democrat,163,150,a town hall meeting in New Hampshire
13109,true,Says Donald Trump has outlined policies that read like a Kremlin wish list.,"candidates-biography,economy,energy,foreign-policy,history,human-rights,military,trade,transparency",michael-morell,,,none,1,0,an open letter to Donald Trump
9379,false,Milwaukee has the second-highest number of children recovered from sex trafficking.,"children,crime,criminal-justice,sexuality",gwen-moore,U.S. House member -- 4th District,Wisconsin,democrat,3,8,remarks on the House floor
5332,false,Says Gov. Bob McDonnells budget would cut pre-kindergarten programs.,"education,state-budget",george-barker,State senator,Virginia,democrat,0,1,a speech.
2410,false,About $4.89 billion in one-time money was used to balance the current state general revenue fund budget.,state-budget,ted-strickland,Former Ohio governor,Ohio,democrat,4,9,a posting to the state's Office of Management and Budget website
11501,false,92 percent of the jobs lost during Barack Obamas first term belonged to women.,"jobs,women",carly-fiorina,,California,republican,3,12,the third Republican presidential debate
12984,false,Inner-city crime is reaching record levels.,"crime,criminal-justice,diversity",donald-trump,President-Elect,New York,republican,37,238,a tweet
4716,false,If Rhode Island does a hybrid [retirement] plan well be the first state in the nation to do this.,"pensions,public-service,retirement,workers",lincoln-chafee,,Rhode Island,democrat,4,8,in a hearing
910,true,The Capitol was built by slaves.,history,nancy-pelosi,House Minority Leader,California,democrat,2,13,a speech.
9108,false,Kesha Rogers is not a Democrat.,"candidates-biography,voting-record",gilberto-hinojosa,"Chairman, Texas Democratic Party",Texas,democrat,2,5,an email blast
13408,true,Surveys show that many of our citizens think we devote a full quarter or even a third of our federal budget to foreign aid.,"federal-budget,foreign-policy",john-kerry,Secretary of State,Massachusetts,democrat,5,5,a speech at the Chicago Council on Global Affairs
1298,true,"The GOP health care plan ""would allow health insurance companies to continue engaging in unfair and discriminatory practices like denying coverage to people because of a pre-existing medical condition.""",health-care,debbie-wasserman-schultz,"U.S. Representative, Florida District 23",Florida,democrat,15,19,a press release
2153,true,"Says President Barack Obama initially said the national health-care mandate isnt a tax, but his administration now says it is a tax.","health-care,taxes",republican-party-texas,,Texas,republican,3,5,a message on Twitter
3916,true,Says the Austin City Council may give $4 million a year to subsidize a race track.,"city-budget,city-government,elections,taxes",kathie-tovo,Mother,Texas,democrat,2,1,a TV ad.
4329,false,Scientists are questioning the original idea that man-made global warming is what is causing the climate to change. (It is) more and more being put into question.,"climate-change,energy,environment",rick-perry,Governor,Texas,republican,23,78,a campaign stop in New Hampshire
9747,false,Del. Ben Chafin took money away from Southwest Virginia schools while votingto build a politicians palace.,"corrections-and-updates,education,state-budget",mike-hymes,Human resources director,Virginia,democrat,0,1,a TV ad
11595,false,Taking all the money of the top 1 percent wouldnt keep Medicare going for three years.,"education,health-care,taxes",neil-cavuto,,,republican,0,1,"a broadcast of ""Cavuto Coast to Coast"" on Fox Business Network"
9749,true,The minimum number of infrastructure (needs) in Atlanta is $900 million.,city-government,kasim-reed,,,democrat,7,2,press conference
546,true,Says Obama opposes offshore drilling and a gas tax holiday.,energy,john-mccain,U.S. senator,Arizona,republican,37,78,a Web ad.
12219,false,Says there were over 600 reports of Texas votes for Donald Trump in the states 2016 Republican primary virtually all getting tallied for Marco Rubio.,elections,committee-restore-americas-greatness,Super PAC,California,republican,0,1,a web post
4341,true,The United States death rate is two-and-a-half times higher for those who do not have a high school education.,"education,health-care",regina-benjamin,U.S. Surgeon General,,none,0,0,a radio interview
7741,true,If you are a federally licensed gun dealer and your license is revoked because youve engaged in misconduct ... your entire inventory under prevailing law is deemed your personal collection. You then can sell it free from any background checks.,guns,david-cicilline,mayor of Providence,Rhode Island,democrat,4,12,an appearance on 10 News Conference
4090,false,Slim Jims just recently cost 99 cents but now cost $2.69.,"agriculture,economy",sarah-palin,,Alaska,republican,6,34,"an interview with ""Newsweek"""
2296,true,In Rhode Island there are 150 different pension plans for public workers.,"economy,public-service,retirement,state-budget,workers",kernan-kerry-king,,Rhode Island,republican,0,0,"an interview on WPRI-TV's ""Newsmakers"
2013,true,"""Crime is down in Arizona.""","crime,immigration,abc-news-week",al-hunt,Executive editor for Washington for Bloomberg News,,none,0,1,"an appearance on ABC's ""This Week."""
5932,false,On support for Ronald Reagans policies,history,mitt-romney,Former governor,Massachusetts,republican,33,85,comments during his campaigns
5412,true,New Jersey has the second highest rate of institutionalization of people with developmental disabilities in America. Only Texas puts more of its citizens -- confines more of its citizens -- to institutions than New Jersey.,"disability,health-care",chris-christie,Governor of New Jersey,New Jersey,republican,19,35,his budget speech
13483,true,Says Donald Trump said he intends to open up additional areas off the coast to oil drilling during the campaign.,environment,bill-nelson,,Florida,democrat,10,4,a Senate floor speech
3826,true,"Says he vetoed $250,000 from the budget for a program to learn how to catch rainwater.",state-budget,rick-scott,Governor,Florida,republican,34,58,announcing $615 million in budget vetoes.
11116,true,All (Maryland) crabs are born in Virginia.,"animals,science",terry-mcauliffe,Governor,Virginia,democrat,2,21,a radio show.
1827,false,Bill McCollum on the Arizona immigration law.,immigration,bill-mccollum,,Florida,republican,0,4,interviews with Florida media.
576,true,"""We've heard talk about curbing our use of fossil fuels in nearly every State of the Union address since the oil embargo of 1973.""",energy,barack-obama,President,Illinois,democrat,163,150,"a speech in Dayton, Ohio"
8499,true,Health insurance is more expensive in Massachusetts than anywhere else in the country.,"health-care,states",mitt-romney,Former governor,Massachusetts,republican,33,85,"comments on NBC's ""Meet the Press"""
8234,true,"About 40 percent of U.S. illegal immigrants came in on an airplane, with a legal visa, and just overstayed their visa and have never gone home.",immigration,john-carter,U.S. House of Representatives,Texas,republican,2,5,a news article
8502,true,The federal health care law raises taxes and cuts Medicare.,"health-care,medicare,taxes",scott-brown,,New Hampshire,republican,3,5,"comments on ""Fox News Sunday"""
6113,false,More than 43 percent of all food stamps are given to illegals.,immigration,facebook-posts,Social media posting,,none,11,68,on the Internet
3900,true,Rhode Island continues to have the highest rates of substance abuse in the country.,"Alcohol,drugs,marijuana,public-health,states",ian-lang,"Chief strategy officer, The Providence Center",Rhode Island,newsmaker,0,0,a state Senate committee hearing
5513,true,"It costs about $40,000 a year for a homeless person to be on the streets.",poverty,shaun-donovan,Secretary of Housing and Urban Development,New York,democrat,1,0,"an interview on ""The Daily Show"""
6137,true,Rhode Island has the worst maintained bridges in the United States of America . . . and we have the second worst maintained roads [behind] Alaska.,"state-budget,state-finances,transportation",michael-chippendale,State Representative,Rhode Island,republican,1,2,speech on the RI House floor
4512,false,"If we had been on Obamacare and a bureaucrat was trying to tell me when I could get that CAT scan, that would have delayed my treatment.",health-care,herman-cain,,Georgia,republican,3,18,the Fox News Google debate in Orlando
3744,true,Says Rick Perry turned down our invitation to meet President Barack Obama in El Paso.,"bipartisanship,immigration",jay-carney,White House press secretary,District of Columbia,none,2,4,a press gaggle aboard Air Force One.
4398,true,"A bipartisan payroll tax cut championed by the White House has meant that the average family has an extra $1,000 in their pocket this year.","economy,taxes",barack-obama,President,Illinois,democrat,163,150,a Labor Day speech in Detroit
76,false,"""What they will do is socialized medicine.""",health-care,rudy-giuliani,Attorney,New York,republican,7,23,a comment to reporters in Tampa.
12947,false,Who would sign up to speak for a (Haitian) dictator? Rob Portman.,candidates-biography,ohio-democratic-party,,Ohio,democrat,2,7,"an online ad campaign, ""The Portman Files"""
6145,false,Says GOP U.S. Rep. Sean Duffy of Wisconsin voted twice to end Medicare.,medicare,pat-kreitlow,,,democrat,0,1,a news release
2677,false,Says Tom Perriello voted to give tax breaks to foreign companies creating jobs in China.,"china,energy,message-machine,stimulus",robert-hurt,U.S. Congressman,Virginia,republican,0,6,a TV ad
7355,true,"With the exception of slavery and the Chinese Exclusion Act, our laws have never barred persons from becoming citizens.",immigration,zoe-lofgren,U.S. House member,California,democrat,1,0,a House hearing on immigration
6948,false,Bill Nelson voted for higher taxes 150 times.,"debates,taxes",connie-mack,U.S. representative from Fort Myers,Florida,republican,3,7,"in a debate in Davie, Fla."
1306,false,Mitt Romney ... gave you government health care that is now bankrupting the state of Massachusetts.,"candidates-biography,health-care,pundits",glenn-beck,,,none,2,18,a Webcast
3802,true,Says the Obama Administration has fulfilled all of Texas requests for fire management assisting grants.,natural-disasters,jay-carney,White House press secretary,District of Columbia,none,2,4,a press gaggle
6377,true,Says 1 in 7 American families is on food stamps.,"economy,pundits,welfare",sarah-palin,,Alaska,republican,6,34,her speech at a rally for Ted Cruz in The Woodlands
12818,true,"After the shootings of Dallas policemen, nearly 500 people applied in just 12 days.","public-safety,public-service",hillary-clinton,Presidential candidate,New York,democrat,76,76,a speech at the Democratic National Convention
5066,false,Says Wisconsin Gov. Scott Walker eliminated cancer screenings for uninsured women and offered no alternatives.,"corrections-and-updates,health-care,women",gwen-moore,U.S. House member -- 4th District,Wisconsin,democrat,3,8,tweets
5784,false,"Says Gov. Scott Walker signed abortion, sex education and discrimination bills in secret.","transparency,women",kathleen-falk,,,democrat,1,4,a news release
1788,true,"Bill McCollum explained his lack of action on mortgage fraud by saying, ""You can't do everything.""",housing,florida-democratic-party,,Florida,democrat,5,12,an e-mail press release
10275,true,Too many tattoos on visible body parts keepsome applicants out of the military.,military,jeb-bush,,Florida,republican,24,24,a 'Wall Street Journal' CEO Council event
1824,true,"Says that in three legislative sessions, his proposals opening pre-kindergarten to all Texas 4-year-olds never got heard or voted out of committee.","children,education",rodney-ellis,state senator,Texas,democrat,2,0,an interview.
9658,false,Says Common Core is a federal mandate.,"children,education,federal-budget,states",joe-leibham,,,republican,0,1,a news release
7390,true,The 12 hottest years on record have come in the last 15 years.,environment,barack-obama,President,Illinois,democrat,163,150,the State of the Union Address
7965,true,Says student loan interest rates will double from 3.4 percent to 6.8 percent July 1.,education,gene-green,U.S. Representative,Texas,democrat,1,0,a press release
11431,false,The gun industry isthe only business in America that is wholly protected from any kind of liability.,"guns,legal-issues",hillary-clinton,Presidential candidate,New York,democrat,76,76,a town hall-style campaign event in Iowa
5915,false,The Georgia Regional Transportation Authority concluded that light rail in Cobb County would more than double commute time and would therefore be unsuccessful in alleviating traffic congestion.,transportation,transportation-leadership-coalition,,,none,0,1,
4154,false,"A clause hidden in the Obamacare bill, which is now law, gives Obama the right to form a private army.","health-care,military",victoria-jackson,columnist,Florida,republican,0,1,a column by Victoria Jackson
8754,true,We have been in Afghanistan longer now than we have been in any foreign land conducting a war in our nations history.,afghanistan,robert-gibbs,Former White House Press Secretary,,democrat,1,2,"an interview on NBC's ""Meet the Press"""
3159,false,The New START treaty was passed despite significant concerns among some people in the State and Defense Departments.,"military,nuclear",bill-janis,lawyer,Virginia,republican,0,1,a floor speech in the House of Delegates.
7856,true,"Says that in Texas, Republican nominees get 40 percent of the Latino vote on average.",elections,karl-rove,,Texas,republican,8,7,a speech at the convention of the Georgia Republican Party.
7257,false,Says Texas public school funding grew three times the rate of enrollment from 2002 to 2012.,"education,state-budget,state-finances",rick-perry,Governor,Texas,republican,23,78,a press conference.
5099,false,Says in Newark were paying 80 percent of the school budget from local property taxes.,"education,taxes",ronald-rice,State Senator,New Jersey,democrat,0,1,a state senate budget committee hearing
2046,true,"Under President George W. Bush, the U.S. had 52 months of ... uninterrupted job creation and revenues were at an all-time high in 2007.","economy,history,taxes",ed-gillespie,Republican strategist,"Washington, D.C.",republican,2,6,an appearance on NBC's Meet the Press
9225,true,"In Wisconsin, a woman only earns 80 cents for every $1 a man earns.","economy,income,jobs,women",mary-burke,Madison school board member,Wisconsin,democrat,8,13,a news release
8392,false,Amanda Murphy has two vacation homes around the world.,candidates-biography,citizens-fairness,,Florida,none,0,1,in a campaign mailer
9339,true,Virtually no Republican in Washington accepts climate change science.,"candidates-biography,climate-change,environment",jerry-brown,,California,democrat,2,0,"comments on ABC's ""This Week"""
4798,false,"Says the state auditor found that 37 percent of the 428,000 students receiving free and reduced-price lunches are ineligible.",education,michael-doherty,,,republican,1,4,a speech before the East Jersey Tea Party
10987,false,On Common Core.,education,chris-christie,Governor of New Jersey,New Jersey,republican,19,35,an interview on CBS' Face the Nation
9652,false,There were 36 states where Republicans who were in charge refused to implement a state (health insurance) exchange.,"health-care,supreme-court",debbie-wasserman-schultz,"U.S. Representative, Florida District 23",Florida,democrat,15,19,an interview with a Las Vegas news network
12699,true,"Illegal tobacco sales, price driven too high, has been connected to at least several cases of funding terrorism against us in multi-year investigations over the last decade and a half.","taxes,terrorism",rick-saccone,,Pennsylvania,republican,1,0,floor remarks during a House session
9066,false,"On HealthCare.Gov, Texan Mark Sullivan found a good health insurance plan that includes dental, for less than $80 a month.","corrections-and-updates,health-care",kathleen-sebelius,U.S. Health and Human Services Secretary,Kansas,democrat,3,2,an oped column in the Austin American-Statesman
1219,true,"""The Defense Department received only one-half of 1 percent of the nearly trillion-dollar stimulus package funding.""","military,stimulus",sarah-palin,,Alaska,republican,6,34,a speech to investors in Hong Kong
12640,false,"During my administration, for example, we boosted U.S. exports to Canada and Mexico by about 50 percent. That supports about 2.8 million American jobs.",trade,barack-obama,President,Illinois,democrat,163,150,a press conference at the North American Leaders Summit
11904,false,"In New England, Rhode Island has the second highest number of police officers being assaulted.","crime,public-safety",tony-capezza,police union leader,Rhode Island,none,0,1,testimony at General Assembly
4106,true,State agencies have not identified one single instance where groundwater has been damaged due to hydraulic fracking.,"energy,environment",kris-jordan,State senator,Ohio,republican,1,0,a speech in the Ohio Senate
7207,true,"Connecticut has the fifth toughest gun control laws in the country, including an assault weapons ban that bans 35 different weapons.",guns,jack-kingston,U.S. Representative,Georgia,republican,3,4,
4139,false,"During his first year, President Obama said he was going to visit Kim Jong-ll and Ahmadinejad and Assad and Chavez the worst actors in the world.","foreign-policy,new-hampshire-2012",mitt-romney,Former governor,Massachusetts,republican,33,85,"a town hall in Wolfeboro, N.H."
9123,false,Says President Barack Obamas acceptance of an Islamic order and gold medal was unconstitutional.,"foreign-policy,legal-issues",facebook-posts,Social media posting,,none,11,68,viral posts on the Internet
6303,true,Says Jim Frishe wanted to tax us for doing our taxes through an accountant.,"message-machine-2012,taxes",accountability-government,,Florida,none,0,0,a TV ad
8417,false,We went from $160 billion deficit spending in (President George W.) Bushs last year to $1.6 trillion the following year.,"debt,deficit,economy,federal-budget",louie-gohmert,U.S. House member,Texas,republican,0,9,an interview with Fox News
13301,true,"We have 33,000 people a year who die from guns.","crime,guns,public-safety",hillary-clinton,Presidential candidate,New York,democrat,76,76,the third 2016 presidential debate
649,true,"""We spend more on health care than any other country, but we're ranked 47th in life expectancy and 43rd in child mortality.""",health-care,democratic-national-committee,,,none,8,10,the Democratic Party platform
1174,false,The Obama Administration's own White House Council of Economic Advisers has estimated 4.7 million Americans will lose their jobs if the (health care) bill passes.,"health-care,taxes",john-carter,U.S. House of Representatives,Texas,republican,2,5,a column by the Texas Republican on the Web site of the Christian Coalition of America
7533,false,"Of every three dollars in food stamps for the needy, seven dollars in salaries and pensions (go to) the bureaucrats who are supposed to be taking care of the poor.","federal-budget,poverty",michele-bachmann,Congresswoman,Minnesota,republican,4,46,a speech at the conservative CPAC conference
13440,false,"Democrat Stephen Webber voted to allow sex offenders to be within 500 feet of childcare centers and playgrounds, and even voted to allow sex offenders to be coaches.","candidates-biography,children,crime",caleb-rowden,State representative,Missouri,republican,1,1,a YouTube video
673,true,"""Today, we import triple the amount of oil than we had on the day Senator McCain took office.""",energy,barack-obama,President,Illinois,democrat,163,150,a speech at the Democratic National Convention in Denver
4877,false,The St. Norbert College/Wisconsin Public Radio poll has been wrong in almost every election.,polls,scott-walker,Milwaukee County Executive,Wisconsin,republican,40,78,a television interview
11637,true,"The Milwaukee County executive can sell the public museum, the airport and the zoo -- all on his own, without County Board approval","animals,county-government,legal-issues,state-budget,transportation",chris-larson,Wisconsin Senate Minority Leader,Wisconsin,democrat,1,12,an interview
6677,true,Says Obama doubled funding for the Pell Grant.,education,kal-penn,actor,,democrat,1,0,his Democratic National Convention speech
9552,true,Says Greg Abbott has lost in court four times in just the past few days.,"candidates-biography,criminal-justice,education,environment,legal-issues",wendy-davis,state senator,Texas,democrat,12,7,her speech to the Texas Democratic Party state convention
6418,false,Says he never voted for a tax increase.,"debt,deficit,taxes",mark-neumann,Developer and homebuilder,Wisconsin,republican,2,7,campaign website statements
7002,false,Says Tammy Baldwin had the opportunity to vote to honor the victims of 9/11 and she voted against it.,"patriotism,terrorism",tommy-thompson,,Wisconsin,republican,5,17,a television ad
8478,false,"If I have affordable coverage in my workplace, Im not eligible to go into the marketplace. ... Its illegal.",health-care,kathleen-sebelius,U.S. Health and Human Services Secretary,Kansas,democrat,3,2,testimony before Congress
8617,false,The administration was kicking and screaming all the way with these sanctions being put in place (on Iran).,"foreign-policy,nuclear",bob-corker,,,republican,2,1,an interview on Fox News Sunday
6177,false,"Before Act 10, the total cost of public sector employees employment was 29 percent higher than that in the private sector. After the act, its still 22 percent higher.","income,state-budget,unions",ron-johnson,,Wisconsin,republican,10,21,a radio interview
10779,false,The United States is not modernizing its nuclear weapons.,nuclear,marco-rubio,U.S. Senator,Florida,republican,35,62,Faith and Freedom Summit in Iowa
8376,false,Says Sen. Mark Pryor voted for special subsidies for lawmakers and staff in Congress so theyre protected from Obamacare.,"congress,health-care",tom-cotton,U.S. House of Representatives,Arkansas,republican,3,8,a campaign ad
11127,true,The majority of the Hispanic population and the growth (of the population) is U.S.-born.,immigration,jose-diaz-balart,,,none,0,0,"a pundit panel segment on ""Meet the Press"""
10922,true,"In New Jersey, Gov. Christie vetoed legislation to extend early voting.",elections,hillary-clinton,Presidential candidate,New York,democrat,76,76,a speech
9894,true,"(Obamas) entire national security team, including his secretary of state, said we want to arm and train and equip (Syrian rebel forces), and he made the unilateral decision to turn them down.","homeland-security,military",john-mccain,U.S. senator,Arizona,republican,37,78,an interview on CNN
6809,true,"In every state, women are paid less than men.","income,women,workers",national-womens-law-center,,,organization,0,0,press release
2452,false,Candidate for governor Roy Barnes has been fighting hard to let illegal immigrants vote.,immigration,republican-governors-association,,"Washington, D.C.",republican,4,8,a website
7634,true,"Within the three miles surrounding the University Circle area, infant mortality exceeds some Third World countries.","health-care,public-health",michele-walsh,Physician,Ohio,none,0,0,a radio discussion
6870,false,"Gov. Nathan Deal has taken at least $15,600 from the (Koch brothers), their businesses, and their employees.",campaign-finance,patriot-majority-usa,,,democrat,2,3,a news release
5491,true,"If we keep the minimum wage at the current level, then single-parent families earning the minimum wage at a full-time job will live in poverty in New Jersey.","poverty,workers",wayne-deangelo,,,democrat,0,0,a Letter to the Editor in The Times of Trenton
13198,false,"Says state Sen. Morgan Carrolls votes made it easier to sue doctors, small businesses, even nurses. Putting her own shady interests first.",ethics,mike-coffman,Colorado U.S. Representative,Colorado,republican,0,1,a TV ad
2141,true,The presidents budget would take ... non-defense spending to its lowest level ... as a percentage of the economy since JFK.,"economy,federal-budget,military",barack-obama,President,Illinois,democrat,163,150,remarks at a bill signing
10833,true,Florida sends $135 billion and D.C. returns $150 billion.,"federal-budget,medicaid,state-budget,taxes",debbie-mayfield,,,republican,1,0,a tweet
2307,true,Florida is 49th in per capita spending on mental health care.,health-care,bud-chiles,,Florida,independent,0,0,a campaign website
9559,false,"Thanks to #ObamaCare, average E.R. wait in California is 5 hours.",health-care,reince-priebus,"Chairman, Republican National Committee",Wisconsin,republican,3,15,a tweet
294,false,"""I don't have lobbyists running my campaign.""",ethics,mitt-romney,Former governor,Massachusetts,republican,33,85,"a news conference in a Staples store in Columbia, S.C."
3469,false,On whether the United States should intervene in Libya.,"foreign-policy,military",newt-gingrich,"Co-host on CNN's ""Crossfire""",Georgia,republican,10,42,televised interviews
6783,false,Says Obama is only president in history who has deliberately removed the words endowed by their Creator when referring to the Declaration of Independence.,"history,message-machine-2012",government-not-god-pac,,,none,0,6,a newspaper ad
11830,false,More businesses are closing than opening in Virginia today.,"corporations,economy,small-business",ed-gillespie,Republican strategist,"Washington, D.C.",republican,2,6,a Facebook post.
6280,false,Says Mitt Romneys carried interest income was a tax trick.,"candidates-biography,message-machine-2012,taxes",barack-obama,President,Illinois,democrat,163,150,a campaign ad
11423,false,We are imprisoning or giving jail sentences to young people who are smoking marijuana.,"criminal-justice,drugs,legal-issues,marijuana",bernie-s,U.S. Senator,Vermont,independent,41,30,a Democratic presidential debate in Las Vegas
4009,true,We are one of the most expensive [bus] rides in New England.,transportation,charles-odimgbe,"CEO, Rhode Island Public Transit Autority",Rhode Island,state-official,1,0,a meeting of the Rhode Island Public Transit Authority board
9638,false,"Last year, I was involved with an effort to to help prosecutors get their first pay raise in more than 10 years.","criminal-justice,job-accomplishments,state-budget,state-finances",jon-richards,,,democrat,0,1,a video
9204,false,Did you know that in 2013 over 50 percent of all babies born in Oregon were Hispanic?,"children,diversity,education",betsy-miller-jones,Oregon School Boards Association executive director,Oregon,none,0,1,a newsletter
2932,true,Oregonians have an amazing no-cost way to fight abortion with free political donations,"abortion,campaign-finance",oregon-right-life-pac,politican action committee,Oregon,none,0,0,a newspaper ad
